clean_title,skill_name,jobs,share_pct
web developer,.NET,12,14.0
web developer,Vue,11,12.8
web developer,Python,11,12.8
web developer,AWS,10,11.6
web developer,Git,9,10.5
wordpress developer,PHP,5,62.5
wordpress developer,HTML,3,37.5
wordpress developer,JavaScript,3,37.5
wordpress developer,CSS,2,25.0
wordpress developer,Git,1,12.5
wordpress developer,Google Analytics,1,12.5
wordpress developer,AWS,1,12.5
wordpress developer,React,1,12.5
wordpress developer,MySQL,1,12.5
